review_status,diagnostic_id,source_test_id,field,value,basis,query,answerable,relevant_chunk_ids
needs_human_review,diag_effective_status_real_implicit_filter_19,real_implicit_filter_19,effective_status,"""current""",current_latest_equivalence,"Theo kế hoạch hiện hành mới nhất, chu kỳ 2024–2026 cho thấy vinhomes mở rộng đồng thời theo những hướng nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:4:a926ae5db545
needs_human_review,diag_document_type_real_implicit_filter_19,real_implicit_filter_19,document_type,"""implementation_plan""",frozen_condition,"Theo kế hoạch hiện hành mới nhất, chu kỳ 2024–2026 cho thấy vinhomes mở rộng đồng thời theo những hướng nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:4:a926ae5db545
needs_human_review,diag_domain_real_implicit_filter_19,real_implicit_filter_19,domain,"""real_estate_projects""",document_type_domain_mapping,"Theo kế hoạch hiện hành mới nhất, chu kỳ 2024–2026 cho thấy vinhomes mở rộng đồng thời theo những hướng nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:4:a926ae5db545
needs_human_review,diag_lifecycle_status_real_implicit_filter_20,real_implicit_filter_20,lifecycle_status,"""latest""",frozen_condition,"Cho mình hỏi: theo kế hoạch hiện hành mới nhất, giai đoạn 2018–2022 có ý nghĩa triển khai gì trong bảng tóm tắt?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:5:2d4b63508f14
needs_human_review,diag_effective_status_real_implicit_filter_20,real_implicit_filter_20,effective_status,"""current""",current_latest_equivalence,"Cho mình hỏi: theo kế hoạch hiện hành mới nhất, giai đoạn 2018–2022 có ý nghĩa triển khai gì trong bảng tóm tắt?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:5:2d4b63508f14
needs_human_review,diag_document_type_real_implicit_filter_20,real_implicit_filter_20,document_type,"""implementation_plan""",frozen_condition,"Cho mình hỏi: theo kế hoạch hiện hành mới nhất, giai đoạn 2018–2022 có ý nghĩa triển khai gì trong bảng tóm tắt?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:5:2d4b63508f14
needs_human_review,diag_domain_real_implicit_filter_20,real_implicit_filter_20,domain,"""real_estate_projects""",document_type_domain_mapping,"Cho mình hỏi: theo kế hoạch hiện hành mới nhất, giai đoạn 2018–2022 có ý nghĩa triển khai gì trong bảng tóm tắt?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:5:2d4b63508f14
needs_human_review,diag_lifecycle_status_real_implicit_filter_21,real_implicit_filter_21,lifecycle_status,"""latest""",frozen_condition,"Cần xác minh: Theo kế hoạch hiện hành mới nhất, bảng danh mục ghi vinhomes sài gòn park ở địa bàn và trạng thái nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:7:94ae906bb026
needs_human_review,diag_effective_status_real_implicit_filter_21,real_implicit_filter_21,effective_status,"""current""",current_latest_equivalence,"Cần xác minh: Theo kế hoạch hiện hành mới nhất, bảng danh mục ghi vinhomes sài gòn park ở địa bàn và trạng thái nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:7:94ae906bb026
needs_human_review,diag_document_type_real_implicit_filter_21,real_implicit_filter_21,document_type,"""implementation_plan""",frozen_condition,"Cần xác minh: Theo kế hoạch hiện hành mới nhất, bảng danh mục ghi vinhomes sài gòn park ở địa bàn và trạng thái nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:7:94ae906bb026
needs_human_review,diag_domain_real_implicit_filter_21,real_implicit_filter_21,domain,"""real_estate_projects""",document_type_domain_mapping,"Cần xác minh: Theo kế hoạch hiện hành mới nhất, bảng danh mục ghi vinhomes sài gòn park ở địa bàn và trạng thái nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:7:94ae906bb026
needs_human_review,diag_lifecycle_status_real_implicit_filter_22,real_implicit_filter_22,lifecycle_status,"""latest""",frozen_condition,"Theo ke hoach hien hanh moi nhat, gioi han du lieu giai thich vi sao trang thai dang xay dung khong cho biet dieu gi?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:8:7bda7024187e
needs_human_review,diag_effective_status_real_implicit_filter_22,real_implicit_filter_22,effective_status,"""current""",current_latest_equivalence,"Theo ke hoach hien hanh moi nhat, gioi han du lieu giai thich vi sao trang thai dang xay dung khong cho biet dieu gi?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:8:7bda7024187e
needs_human_review,diag_document_type_real_implicit_filter_22,real_implicit_filter_22,document_type,"""implementation_plan""",frozen_condition,"Theo ke hoach hien hanh moi nhat, gioi han du lieu giai thich vi sao trang thai dang xay dung khong cho biet dieu gi?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:8:7bda7024187e
needs_human_review,diag_domain_real_implicit_filter_22,real_implicit_filter_22,domain,"""real_estate_projects""",document_type_domain_mapping,"Theo ke hoach hien hanh moi nhat, gioi han du lieu giai thich vi sao trang thai dang xay dung khong cho biet dieu gi?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:8:7bda7024187e
needs_human_review,diag_lifecycle_status_real_implicit_filter_23,real_implicit_filter_23,lifecycle_status,"""latest""",frozen_condition,"Theo kế hoạch hiện hành mới nhất, bảng mốc trọng điểm ghi sự kiện nào của green city ngày 26/03/2025?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:10:3374e4c5b6c5
needs_human_review,diag_effective_status_real_implicit_filter_23,real_implicit_filter_23,effective_status,"""current""",current_latest_equivalence,"Theo kế hoạch hiện hành mới nhất, bảng mốc trọng điểm ghi sự kiện nào của green city ngày 26/03/2025?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:10:3374e4c5b6c5
needs_human_review,diag_document_type_real_implicit_filter_23,real_implicit_filter_23,document_type,"""implementation_plan""",frozen_condition,"Theo kế hoạch hiện hành mới nhất, bảng mốc trọng điểm ghi sự kiện nào của green city ngày 26/03/2025?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:10:3374e4c5b6c5
needs_human_review,diag_domain_real_implicit_filter_23,real_implicit_filter_23,domain,"""real_estate_projects""",document_type_domain_mapping,"Theo kế hoạch hiện hành mới nhất, bảng mốc trọng điểm ghi sự kiện nào của green city ngày 26/03/2025?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:10:3374e4c5b6c5
needs_human_review,diag_lifecycle_status_real_implicit_filter_24,real_implicit_filter_24,lifecycle_status,"""latest""",frozen_condition,"Theo ke hoạch hiện hành mới nhất, cụm vùng thủ đô gồm những dự án nào và ưu tiên triển khai gì?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:12:e39d87b170f0
needs_human_review,diag_effective_status_real_implicit_filter_24,real_implicit_filter_24,effective_status,"""current""",current_latest_equivalence,"Theo ke hoạch hiện hành mới nhất, cụm vùng thủ đô gồm những dự án nào và ưu tiên triển khai gì?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:12:e39d87b170f0
needs_human_review,diag_document_type_real_implicit_filter_24,real_implicit_filter_24,document_type,"""implementation_plan""",frozen_condition,"Theo ke hoạch hiện hành mới nhất, cụm vùng thủ đô gồm những dự án nào và ưu tiên triển khai gì?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:12:e39d87b170f0
needs_human_review,diag_domain_real_implicit_filter_24,real_implicit_filter_24,domain,"""real_estate_projects""",document_type_domain_mapping,"Theo ke hoạch hiện hành mới nhất, cụm vùng thủ đô gồm những dự án nào và ưu tiên triển khai gì?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:12:e39d87b170f0
needs_human_review,diag_lifecycle_status_real_implicit_filter_25,real_implicit_filter_25,lifecycle_status,"""latest""",frozen_condition,"Theo kế hoạch hiện hành mới nhất, cụm hải phòng–quảng ninh tập trung vào các dự án và trọng tâm nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:13:ad08d6fa43d5
needs_human_review,diag_effective_status_real_implicit_filter_25,real_implicit_filter_25,effective_status,"""current""",current_latest_equivalence,"Theo kế hoạch hiện hành mới nhất, cụm hải phòng–quảng ninh tập trung vào các dự án và trọng tâm nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:13:ad08d6fa43d5
needs_human_review,diag_document_type_real_implicit_filter_25,real_implicit_filter_25,document_type,"""implementation_plan""",frozen_condition,"Theo kế hoạch hiện hành mới nhất, cụm hải phòng–quảng ninh tập trung vào các dự án và trọng tâm nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:13:ad08d6fa43d5
needs_human_review,diag_domain_real_implicit_filter_25,real_implicit_filter_25,domain,"""real_estate_projects""",document_type_domain_mapping,"Theo kế hoạch hiện hành mới nhất, cụm hải phòng–quảng ninh tập trung vào các dự án và trọng tâm nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:13:ad08d6fa43d5
needs_human_review,diag_lifecycle_status_real_implicit_filter_26,real_implicit_filter_26,lifecycle_status,"""latest""",frozen_condition,"Cho mình hỏi: theo kế hoạch hiện hành mới nhất, cụm duyên hải miền trung nêu các dự án và mốc cần theo dõi nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:14:f6fb05561df3
needs_human_review,diag_effective_status_real_implicit_filter_26,real_implicit_filter_26,effective_status,"""current""",current_latest_equivalence,"Cho mình hỏi: theo kế hoạch hiện hành mới nhất, cụm duyên hải miền trung nêu các dự án và mốc cần theo dõi nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:14:f6fb05561df3
needs_human_review,diag_document_type_real_implicit_filter_26,real_implicit_filter_26,document_type,"""implementation_plan""",frozen_condition,"Cho mình hỏi: theo kế hoạch hiện hành mới nhất, cụm duyên hải miền trung nêu các dự án và mốc cần theo dõi nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:14:f6fb05561df3
needs_human_review,diag_domain_real_implicit_filter_26,real_implicit_filter_26,domain,"""real_estate_projects""",document_type_domain_mapping,"Cho mình hỏi: theo kế hoạch hiện hành mới nhất, cụm duyên hải miền trung nêu các dự án và mốc cần theo dõi nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:14:f6fb05561df3
needs_human_review,diag_lifecycle_status_real_implicit_filter_27,real_implicit_filter_27,lifecycle_status,"""latest""",frozen_condition,"Cần xác minh: Theo kế hoạch hiện hành mới nhất, cụm tp.hcm và vùng phụ cận gồm các dự án nào và có yêu cầu theo dõi gì?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:15:63ea8a0913fd
needs_human_review,diag_effective_status_real_implicit_filter_27,real_implicit_filter_27,effective_status,"""current""",current_latest_equivalence,"Cần xác minh: Theo kế hoạch hiện hành mới nhất, cụm tp.hcm và vùng phụ cận gồm các dự án nào và có yêu cầu theo dõi gì?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:15:63ea8a0913fd
needs_human_review,diag_document_type_real_implicit_filter_27,real_implicit_filter_27,document_type,"""implementation_plan""",frozen_condition,"Cần xác minh: Theo kế hoạch hiện hành mới nhất, cụm tp.hcm và vùng phụ cận gồm các dự án nào và có yêu cầu theo dõi gì?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:15:63ea8a0913fd
needs_human_review,diag_domain_real_implicit_filter_27,real_implicit_filter_27,domain,"""real_estate_projects""",document_type_domain_mapping,"Cần xác minh: Theo kế hoạch hiện hành mới nhất, cụm tp.hcm và vùng phụ cận gồm các dự án nào và có yêu cầu theo dõi gì?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:15:63ea8a0913fd
needs_human_review,diag_lifecycle_status_real_implicit_filter_28,real_implicit_filter_28,lifecycle_status,"""latest""",frozen_condition,"Theo ke hoach hien hanh moi nhat, bang trong tam du lich neu hop phan chu dao va trang thai cua pearl bay ra sao?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:17:3f9ca0e9fa37
needs_human_review,diag_effective_status_real_implicit_filter_28,real_implicit_filter_28,effective_status,"""current""",current_latest_equivalence,"Theo ke hoach hien hanh moi nhat, bang trong tam du lich neu hop phan chu dao va trang thai cua pearl bay ra sao?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:17:3f9ca0e9fa37
needs_human_review,diag_document_type_real_implicit_filter_28,real_implicit_filter_28,document_type,"""implementation_plan""",frozen_condition,"Theo ke hoach hien hanh moi nhat, bang trong tam du lich neu hop phan chu dao va trang thai cua pearl bay ra sao?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:17:3f9ca0e9fa37
needs_human_review,diag_domain_real_implicit_filter_28,real_implicit_filter_28,domain,"""real_estate_projects""",document_type_domain_mapping,"Theo ke hoach hien hanh moi nhat, bang trong tam du lich neu hop phan chu dao va trang thai cua pearl bay ra sao?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:17:3f9ca0e9fa37
needs_human_review,diag_lifecycle_status_real_implicit_filter_29,real_implicit_filter_29,lifecycle_status,"""latest""",frozen_condition,"Theo hồ sơ giá mới nhất hiện có, Sài Gòn Park - Nhà phố 50m² xây thô sau được ghi nhận ở mức nào?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_effective_status_real_implicit_filter_29,real_implicit_filter_29,effective_status,"""current""",current_latest_equivalence,"Theo hồ sơ giá mới nhất hiện có, Sài Gòn Park - Nhà phố 50m² xây thô sau được ghi nhận ở mức nào?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_document_type_real_implicit_filter_29,real_implicit_filter_29,document_type,"""market_report""",frozen_condition,"Theo hồ sơ giá mới nhất hiện có, Sài Gòn Park - Nhà phố 50m² xây thô sau được ghi nhận ở mức nào?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_domain_real_implicit_filter_29,real_implicit_filter_29,domain,"""real_estate_market""",document_type_domain_mapping,"Theo hồ sơ giá mới nhất hiện có, Sài Gòn Park - Nhà phố 50m² xây thô sau được ghi nhận ở mức nào?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_lifecycle_status_real_implicit_filter_30,real_implicit_filter_30,lifecycle_status,"""latest""",frozen_condition,"Theo ho sơ giá mới nhất hiện có, Sài Gòn Park - Nhà phố 60m² xây thô sau được ghi nhận ở mức nào?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_effective_status_real_implicit_filter_30,real_implicit_filter_30,effective_status,"""current""",current_latest_equivalence,"Theo ho sơ giá mới nhất hiện có, Sài Gòn Park - Nhà phố 60m² xây thô sau được ghi nhận ở mức nào?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_document_type_real_implicit_filter_30,real_implicit_filter_30,document_type,"""market_report""",frozen_condition,"Theo ho sơ giá mới nhất hiện có, Sài Gòn Park - Nhà phố 60m² xây thô sau được ghi nhận ở mức nào?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_domain_real_implicit_filter_30,real_implicit_filter_30,domain,"""real_estate_market""",document_type_domain_mapping,"Theo ho sơ giá mới nhất hiện có, Sài Gòn Park - Nhà phố 60m² xây thô sau được ghi nhận ở mức nào?",True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_section_title_real_cross_document_confusion_24,real_cross_document_confusion_24,section_title,"""Vùng Thủ đô""",query_literal_value,"Theo tai lieu kế hoạch, cụm vùng thủ đô gồm những dự án nào và ưu tiên triển khai gì?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:12:e39d87b170f0
needs_human_review,diag_section_title_real_cross_document_confusion_25,real_cross_document_confusion_25,section_title,"""Hải Phòng–Quảng Ninh""",query_literal_value,"Theo tài liệu kế hoạch, cụm hải phòng–quảng ninh tập trung vào các dự án và trọng tâm nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:13:ad08d6fa43d5
needs_human_review,diag_section_title_real_cross_document_confusion_26,real_cross_document_confusion_26,section_title,"""Duyên hải miền Trung""",query_literal_value,"Cho mình hỏi: theo tài liệu kế hoạch, cụm duyên hải miền trung nêu các dự án và mốc cần theo dõi nào?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:14:f6fb05561df3
needs_human_review,diag_section_title_real_cross_document_confusion_27,real_cross_document_confusion_27,section_title,"""TP.HCM và vùng phụ cận""",query_literal_value,"Cần xác minh: Theo tài liệu kế hoạch, cụm tp.hcm và vùng phụ cận gồm các dự án nào và có yêu cầu theo dõi gì?",True,eval-55e0dc1c6e927b9f:v1:structure_recursive:2.0:3e5532914830e3c8:15:63ea8a0913fd
needs_human_review,diag_lifecycle_status_real_version_conflict_01,real_version_conflict_01,lifecycle_status,"""latest""",frozen_condition,Hồ sơ hiện hành mới nhất của Golden City ghi Nhà phố ở mức nào? Không dùng số liệu bản 2025.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_effective_status_real_version_conflict_01,real_version_conflict_01,effective_status,"""current""",current_latest_equivalence,Hồ sơ hiện hành mới nhất của Golden City ghi Nhà phố ở mức nào? Không dùng số liệu bản 2025.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_project_name_real_version_conflict_01,real_version_conflict_01,project_name,"""Golden City""",frozen_condition,Hồ sơ hiện hành mới nhất của Golden City ghi Nhà phố ở mức nào? Không dùng số liệu bản 2025.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_lifecycle_status_real_version_conflict_02,real_version_conflict_02,lifecycle_status,"""latest""",frozen_condition,Cho mình hỏi: hồ sơ hiện hành mới nhất của Grand Park ghi Căn hộ – mặt bằng khảo sát ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_effective_status_real_version_conflict_02,real_version_conflict_02,effective_status,"""current""",current_latest_equivalence,Cho mình hỏi: hồ sơ hiện hành mới nhất của Grand Park ghi Căn hộ – mặt bằng khảo sát ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_project_name_real_version_conflict_02,real_version_conflict_02,project_name,"""Grand Park""",frozen_condition,Cho mình hỏi: hồ sơ hiện hành mới nhất của Grand Park ghi Căn hộ – mặt bằng khảo sát ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_lifecycle_status_real_version_conflict_03,real_version_conflict_03,lifecycle_status,"""latest""",frozen_condition,Cần xác minh: Hồ sơ hiện hành mới nhất của Green City ghi Toàn dự án – mức khởi điểm ở mức nào? Không dùng số liệu bản 2025.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_effective_status_real_version_conflict_03,real_version_conflict_03,effective_status,"""current""",current_latest_equivalence,Cần xác minh: Hồ sơ hiện hành mới nhất của Green City ghi Toàn dự án – mức khởi điểm ở mức nào? Không dùng số liệu bản 2025.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_project_name_real_version_conflict_03,real_version_conflict_03,project_name,"""Green City""",frozen_condition,Cần xác minh: Hồ sơ hiện hành mới nhất của Green City ghi Toàn dự án – mức khởi điểm ở mức nào? Không dùng số liệu bản 2025.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_lifecycle_status_real_version_conflict_04,real_version_conflict_04,lifecycle_status,"""latest""",frozen_condition,Ho so hien hanh moi nhat cua Green Paradise ghi Vinh Tien o muc nao? Khong dung so lieu ban 2025.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_effective_status_real_version_conflict_04,real_version_conflict_04,effective_status,"""current""",current_latest_equivalence,Ho so hien hanh moi nhat cua Green Paradise ghi Vinh Tien o muc nao? Khong dung so lieu ban 2025.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_project_name_real_version_conflict_04,real_version_conflict_04,project_name,"""Green Paradise""",frozen_condition,Ho so hien hanh moi nhat cua Green Paradise ghi Vinh Tien o muc nao? Khong dung so lieu ban 2025.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_lifecycle_status_real_version_conflict_05,real_version_conflict_05,lifecycle_status,"""latest""",frozen_condition,Hồ sơ hiện hành mới nhất của Ocean Park ghi Căn hộ chuyển nhượng ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_effective_status_real_version_conflict_05,real_version_conflict_05,effective_status,"""current""",current_latest_equivalence,Hồ sơ hiện hành mới nhất của Ocean Park ghi Căn hộ chuyển nhượng ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_project_name_real_version_conflict_05,real_version_conflict_05,project_name,"""Ocean Park""",frozen_condition,Hồ sơ hiện hành mới nhất của Ocean Park ghi Căn hộ chuyển nhượng ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_lifecycle_status_real_version_conflict_06,real_version_conflict_06,lifecycle_status,"""latest""",frozen_condition,Ho sơ hiện hành mới nhất của Ocean Park 2 ghi Chà Là / Ngọc Trai / Đảo Dừa ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_effective_status_real_version_conflict_06,real_version_conflict_06,effective_status,"""current""",current_latest_equivalence,Ho sơ hiện hành mới nhất của Ocean Park 2 ghi Chà Là / Ngọc Trai / Đảo Dừa ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_project_name_real_version_conflict_06,real_version_conflict_06,project_name,"""Ocean Park 2""",frozen_condition,Ho sơ hiện hành mới nhất của Ocean Park 2 ghi Chà Là / Ngọc Trai / Đảo Dừa ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_lifecycle_status_real_version_conflict_07,real_version_conflict_07,lifecycle_status,"""latest""",frozen_condition,Hồ sơ hiện hành mới nhất của Royal Island ghi Đảo Vua / Tài Lộc shophouse ở mức nào? Không dùng số liệu bản 2024.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_effective_status_real_version_conflict_07,real_version_conflict_07,effective_status,"""current""",current_latest_equivalence,Hồ sơ hiện hành mới nhất của Royal Island ghi Đảo Vua / Tài Lộc shophouse ở mức nào? Không dùng số liệu bản 2024.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_project_name_real_version_conflict_07,real_version_conflict_07,project_name,"""Royal Island""",frozen_condition,Hồ sơ hiện hành mới nhất của Royal Island ghi Đảo Vua / Tài Lộc shophouse ở mức nào? Không dùng số liệu bản 2024.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_lifecycle_status_real_version_conflict_08,real_version_conflict_08,lifecycle_status,"""latest""",frozen_condition,Cho mình hỏi: hồ sơ hiện hành mới nhất của Smart City ghi Căn hộ chuyển nhượng ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_effective_status_real_version_conflict_08,real_version_conflict_08,effective_status,"""current""",current_latest_equivalence,Cho mình hỏi: hồ sơ hiện hành mới nhất của Smart City ghi Căn hộ chuyển nhượng ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_project_name_real_version_conflict_08,real_version_conflict_08,project_name,"""Smart City""",frozen_condition,Cho mình hỏi: hồ sơ hiện hành mới nhất của Smart City ghi Căn hộ chuyển nhượng ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_lifecycle_status_real_version_conflict_09,real_version_conflict_09,lifecycle_status,"""latest""",frozen_condition,Cần xác minh: Hồ sơ hiện hành mới nhất của Grand Park ghi Rainbow 2PN / Origami studio–1PN ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_effective_status_real_version_conflict_09,real_version_conflict_09,effective_status,"""current""",current_latest_equivalence,Cần xác minh: Hồ sơ hiện hành mới nhất của Grand Park ghi Rainbow 2PN / Origami studio–1PN ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_project_name_real_version_conflict_09,real_version_conflict_09,project_name,"""Grand Park""",frozen_condition,Cần xác minh: Hồ sơ hiện hành mới nhất của Grand Park ghi Rainbow 2PN / Origami studio–1PN ở mức nào? Không dùng số liệu bản 2023.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
needs_human_review,diag_lifecycle_status_real_version_conflict_10,real_version_conflict_10,lifecycle_status,"""latest""",frozen_condition,Ho so hien hanh moi nhat cua Green City ghi Nha lien ke o muc nao? Khong dung so lieu ban 2025.,True,eval-a068186ddde48b7a:v1:structure_recursive:2.0:3e5532914830e3c8:10:5238e81375d9
